datetime,price
31-08-2026 22:11:36,59890
01-09-2026 10:45:45,59799
02-09-2026 00:00:00,59799
03-09-2026 20:17:15,59690
08-09-2026 10:17:37,53999
09-09-2026 10:23:15,54999
10-09-2026 10:15:45,47899
11-09-2026 10:12:38,53990
12-09-2026 00:00:00,53990
