datetime,price
09-06-2025 20:47:17,1899
10-06-2025 00:00:00,1899
11-06-2025 00:55:49,2199
12-06-2025 00:00:00,2199
12-06-2025 13:50:10,2088
12-06-2025 15:57:06,2199
13-06-2025 00:00:00,2199
