datetime,price
04-04-2025 19:35:35,599
05-04-2025 00:00:00,599
06-04-2025 00:00:00,599
06-04-2025 19:16:12,479
07-04-2025 00:00:00,479
08-04-2025 00:00:00,479
09-04-2025 00:00:00,479
10-04-2025 00:00:00,479
11-04-2025 00:00:00,479
12-04-2025 00:00:00,479
13-04-2025 00:00:00,479
14-04-2025 00:00:00,479
15-04-2025 00:00:00,479
16-04-2025 00:00:00,479
17-04-2025 00:00:00,479
